,k,k_uncert,cpu_time,runtime,fluxQ1,fluxQ2,fluxQ3,fluxQ4,fissQ1,fissQ2,fissQ3,fissQ4,fissEQ1,fissEQ2,fissEQ3,fissEQ4,flux_runcertQ1,flux_runcertQ2,flux_runcertQ3,flux_runcertQ4,fiss_runcertQ1,fiss_runcertQ2,fiss_runcertQ3,fiss_runcertQ4,fissE_runcertQ1,fissE_runcertQ2,fissE_runcertQ3,fissE_runcertQ4,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8
sample_00392,0.984951,0.00023,2.57081E+03,1.29144E+02,2.49217e+19,2.5187e+19,2.67332e+19,2.58516e+19,8.48696e+16,8.47666e+16,8.48384e+16,8.47811e+16,2750620.0,2747280.0,2749610.0,2747750.0,0.00124,0.00123,0.00124,0.00124,0.0008,0.0008,0.0008,0.00079,0.0008,0.0008,0.0008,0.00079,3.4177377,4.81463453,6.12274601,6.1563457,3.94027267,5.24195122,4.62430644,2.1633397
sample_00393,0.975186,0.00023,2.55486E+03,1.28577E+02,2.57168e+19,2.59491e+19,2.58439e+19,2.61502e+19,8.4795e+16,8.48788e+16,8.48855e+16,8.48325e+16,2748210.0,2750920.0,2751140.0,2749420.0,0.00161,0.00164,0.00163,0.00165,0.00083,0.00077,0.00081,0.00081,0.00083,0.00077,0.00081,0.00081,4.1045225,4.25548171,3.71303536,5.92177537,5.89760119,0.969245655,0.159078444,2.47628898
sample_00394,0.980036,0.00024,2.56404E+03,1.28853E+02,2.61157e+19,2.62334e+19,2.55515e+19,2.56896e+19,8.49491e+16,8.48235e+16,8.4858e+16,8.48997e+16,2753200.0,2749130.0,2750250.0,2751600.0,0.00119,0.00125,0.0012,0.00118,0.00082,0.0008,0.0008,0.0008,0.00082,0.0008,0.0008,0.0008,5.62081745,3.82424401,1.39685757,0.634798912,6.17415896,1.53053108,2.43083294,3.96228879
sample_00395,0.991384,0.00024,2.57545E+03,1.29477E+02,2.5347e+19,2.62003e+19,2.54786e+19,2.48375e+19,8.48535e+16,8.48215e+16,8.48574e+16,8.49091e+16,2750100.0,2749060.0,2750220.0,2751900.0,0.00138,0.00131,0.00137,0.00141,0.00084,0.00082,0.00081,0.00079,0.00084,0.00082,0.00081,0.00079,0.998796349,3.64365025,2.17646808,1.59607351,3.26035464,1.64638317,1.40227568,3.68346108
sample_00396,0.986827,0.00024,2.56684E+03,1.29186E+02,2.54569e+19,2.51304e+19,2.61183e+19,2.57031e+19,8.4985e+16,8.48348e+16,8.48254e+16,8.49085e+16,2754360.0,2749490.0,2749190.0,2751880.0,0.00136,0.00136,0.00132,0.00135,0.00078,0.00078,0.00084,0.00079,0.00078,0.00078,0.00084,0.00079,1.50331539,5.15063371,0.461679125,0.0647442724,1.889351,3.62224305,4.67243926,2.89588039
sample_00397,0.986307,0.00023,2.56817E+03,1.29109E+02,2.56508e+19,2.55196e+19,2.59519e+19,2.59954e+19,8.48086e+16,8.47926e+16,8.48345e+16,8.48609e+16,2748640.0,2748130.0,2749480.0,2750340.0,0.00131,0.00135,0.00141,0.00135,0.00078,0.00082,0.00081,0.00083,0.00078,0.00082,0.00081,0.00083,3.28259191,0.294270355,3.45415339,6.20557644,5.72312776,3.70816674,0.157803684,1.24823361
sample_00398,0.996428,0.00025,2.58620E+03,1.29758E+02,2.52407e+19,2.54511e+19,2.63626e+19,2.53194e+19,8.48481e+16,8.46962e+16,8.48052e+16,8.48571e+16,2749920.0,2745000.0,2748530.0,2750210.0,0.00133,0.00128,0.00125,0.00128,0.0008,0.00079,0.00076,0.00078,0.0008,0.00079,0.00076,0.00078,0.661607206,4.80687841,5.99291217,2.20801483,3.50304652,4.95775608,0.865870445,4.36088603
sample_00399,0.975516,0.00024,2.56626E+03,1.29192E+02,2.65965e+19,2.58722e+19,2.57098e+19,2.59182e+19,8.48556e+16,8.47826e+16,8.48689e+16,8.49097e+16,2750170.0,2747810.0,2750600.0,2751920.0,0.00157,0.00154,0.00146,0.00147,0.00078,0.00081,0.00085,0.00081,0.00078,0.00081,0.00085,0.00081,0.614584984,3.9457952,5.00284009,0.285346232,0.137017629,0.540590416,1.93427596,2.90520879
sample_00400,0.992162,0.00023,2.57769E+03,1.29674E+02,2.49964e+19,2.59705e+19,2.5652e+19,2.57793e+19,8.48506e+16,8.48953e+16,8.47853e+16,8.48718e+16,2750000.0,2751450.0,2747890.0,2750690.0,0.00172,0.00176,0.00169,0.00167,0.00082,0.00082,0.00081,0.00076,0.00082,0.00082,0.00081,0.00076,4.16389361,3.38527913,3.38951723,2.73893748,5.76489947,4.55025875,4.48490825,4.78785736
sample_00401,0.98819,0.00024,2.56828E+03,1.29116E+02,2.53831e+19,2.46388e+19,2.50699e+19,2.71111e+19,8.48302e+16,8.48035e+16,8.48631e+16,8.47543e+16,2749350.0,2748480.0,2750410.0,2746890.0,0.00137,0.00133,0.00129,0.00137,0.0008,0.00079,0.00084,0.00078,0.0008,0.00079,0.00084,0.00078,1.8796432,3.43069965,5.10816139,5.36070448,5.75647171,0.409172628,5.16583926,6.04685825
sample_00402,0.983478,0.00024,2.55955E+03,1.28739E+02,2.55181e+19,2.55468e+19,2.55258e+19,2.62401e+19,8.47789e+16,8.48022e+16,8.48972e+16,8.49982e+16,2747680.0,2748440.0,2751520.0,2754790.0,0.00146,0.00149,0.00152,0.0015,0.00076,0.00079,0.00077,0.00082,0.00076,0.00079,0.00077,0.00082,5.08236966,4.46268258,5.64366879,1.36690717,5.50885085,0.274571902,3.60715643,0.166201291
sample_00403,0.989829,0.00025,2.56969E+03,1.29178E+02,2.64505e+19,2.47598e+19,2.48739e+19,2.56846e+19,8.48764e+16,8.48719e+16,8.47673e+16,8.50651e+16,2750840.0,2750700.0,2747310.0,2756950.0,0.00132,0.00131,0.00132,0.00132,0.00081,0.00079,0.00078,0.0008,0.00081,0.00079,0.00078,0.0008,0.923530466,0.253782724,5.87604427,0.0214662824,0.965114303,2.73554243,1.57072057,5.97077645
sample_00404,0.980424,0.00026,2.56058E+03,1.28731E+02,2.6187e+19,2.62076e+19,2.52661e+19,2.53168e+19,8.48589e+16,8.47817e+16,8.47704e+16,8.49291e+16,2750280.0,2747770.0,2747410.0,2752550.0,0.00148,0.00149,0.00142,0.00142,0.0008,0.00077,0.00079,0.00082,0.0008,0.00077,0.00079,0.00082,0.299481802,4.64256477,3.94746049,3.63727582,0.91695488,1.35399199,2.80305123,2.41282239
sample_00405,0.994945,0.00025,2.57881E+03,1.29789E+02,2.59987e+19,2.6218e+19,2.49779e+19,2.51575e+19,8.48362e+16,8.4884e+16,8.48074e+16,8.49607e+16,2749540.0,2751090.0,2748600.0,2753570.0,0.00135,0.00138,0.00137,0.00134,0.00077,0.00075,0.00077,0.00079,0.00077,0.00075,0.00077,0.00079,5.08094123,0.944904869,1.31311107,3.30466766,1.20103953,2.51381947,0.0644053151,3.99204822
sample_00406,0.990093,0.00024,2.57150E+03,1.29421E+02,2.50707e+19,2.60196e+19,2.5582e+19,2.60926e+19,8.48224e+16,8.47796e+16,8.48802e+16,8.49188e+16,2749090.0,2747700.0,2750960.0,2752220.0,0.0016,0.00167,0.00153,0.00155,0.00074,0.0008,0.00082,0.00077,0.00074,0.0008,0.00082,0.00077,4.3033464,3.58987214,3.55953582,2.9734223,5.64969941,2.59801511,5.48732378,1.19281459
sample_00407,0.985116,0.00025,2.58035E+03,1.29546E+02,2.55433e+19,2.52485e+19,2.61885e+19,2.70783e+19,8.49461e+16,8.4886e+16,8.48892e+16,8.48093e+16,2753100.0,2751160.0,2751260.0,2748670.0,0.00178,0.00176,0.0018,0.00184,0.00081,0.00078,0.00083,0.00078,0.00081,0.00078,0.00083,0.00078,4.81276784,4.12656333,4.83586486,5.26853491,0.292477067,3.61927224,6.13581579,0.431364936
sample_00408,0.98668,0.00025,2.57319E+03,1.29370E+02,2.56028e+19,2.50728e+19,2.50863e+19,2.54357e+19,8.49025e+16,8.48959e+16,8.48871e+16,8.48626e+16,2751690.0,2751480.0,2751190.0,2750400.0,0.00131,0.00134,0.00136,0.00132,0.00079,0.0008,0.00076,0.00081,0.00079,0.0008,0.00076,0.00081,5.59390056,2.30998599,4.50320949,3.94733848,6.10408673,2.89151885,5.7406398,2.14001656
sample_00409,0.990517,0.00024,2.57589E+03,1.29403E+02,2.55932e+19,2.5213e+19,2.67052e+19,2.58153e+19,8.48044e+16,8.48512e+16,8.47821e+16,8.48403e+16,2748510.0,2750020.0,2747780.0,2749670.0,0.0012,0.00124,0.0013,0.00121,0.00084,0.00074,0.00078,0.00078,0.00084,0.00074,0.00078,0.00078,2.68781294,0.669470831,5.65929832,0.133265355,3.11319237,4.98874455,4.41956327,3.80722281
sample_00410,0.983844,0.00027,2.56822E+03,1.29114E+02,2.60623e+19,2.54709e+19,2.58461e+19,2.58882e+19,8.49629e+16,8.47918e+16,8.47369e+16,8.48994e+16,2753640.0,2748100.0,2746320.0,2751590.0,0.00121,0.00123,0.00123,0.00119,0.00079,0.00078,0.00078,0.00078,0.00079,0.00078,0.00078,0.00078,6.03659711,3.19856612,3.97138994,6.01643611,2.23147095,5.85835303,3.00132562,0.83554158
sample_00411,0.989606,0.00024,2.58801E+03,1.29955E+02,2.61876e+19,2.66626e+19,2.64193e+19,2.54095e+19,8.49201e+16,8.4823e+16,8.47683e+16,8.47331e+16,2752260.0,2749110.0,2747340.0,2746200.0,0.00138,0.00141,0.00135,0.00131,0.00082,0.00078,0.0008,0.00075,0.00082,0.00078,0.0008,0.00075,5.84428616,5.43040447,3.67053962,3.50632496,4.42722236,5.59775218,1.78570335,2.60328958
sample_00412,0.985335,0.00025,2.56889E+03,1.29089E+02,2.63378e+19,2.56162e+19,2.50672e+19,2.56565e+19,8.48596e+16,8.49874e+16,8.48401e+16,8.47209e+16,2750300.0,2754440.0,2749670.0,2745800.0,0.00152,0.00151,0.00151,0.00153,0.00081,0.00085,0.00082,0.00083,0.00081,0.00085,0.00082,0.00083,5.25664287,0.323382896,4.92514402,3.69664736,0.265891502,1.34556992,5.02743023,2.86563357
sample_00413,0.976651,0.00025,2.55664E+03,1.28540E+02,2.58267e+19,2.5409e+19,2.56285e+19,2.55472e+19,8.47938e+16,8.48467e+16,8.48869e+16,8.48811e+16,2748170.0,2749880.0,2751190.0,2751000.0,0.0014,0.00136,0.00132,0.00136,0.00079,0.00078,0.00079,0.00075,0.00079,0.00078,0.00079,0.00075,3.22702578,0.173718307,4.80283778,0.136644155,0.796941924,5.43003629,1.39419002,1.5977908
sample_00414,1.003,0.00024,1.87433E+03,9.47732E+01,2.46784e+19,2.54706e+19,2.59798e+19,2.51864e+19,8.48414e+16,8.49225e+16,8.48519e+16,8.48372e+16,2749700.0,2752330.0,2750050.0,2749570.0,0.00128,0.00135,0.00133,0.00128,0.00082,0.00079,0.00078,0.0008,0.00082,0.00079,0.00078,0.0008,1.08572127,4.09199518,1.70063276,1.84799099,3.9327417,3.92603764,0.153360701,0.661851379
sample_00415,0.991333,0.00025,1.86399E+03,9.42331E+01,2.53827e+19,2.56948e+19,2.60281e+19,2.50798e+19,8.49607e+16,8.48539e+16,8.48507e+16,8.47681e+16,2753570.0,2750110.0,2750010.0,2747330.0,0.00183,0.00182,0.00181,0.00179,0.00081,0.00073,0.0008,0.00083,0.00081,0.00073,0.0008,0.00083,0.105882131,3.57357898,6.08538842,3.01290275,4.2059937,5.31349578,1.06312446,3.61525903
sample_00416,0.989746,0.00024,1.86044E+03,9.37684E+01,2.61363e+19,2.57995e+19,2.57422e+19,2.60625e+19,8.47706e+16,8.49222e+16,8.47853e+16,8.48097e+16,2747410.0,2752330.0,2747890.0,2748680.0,0.00119,0.00122,0.00122,0.00118,0.00082,0.00079,0.0008,0.0008,0.00082,0.00079,0.0008,0.0008,0.435551452,3.15605124,3.7444728,4.33392579,2.92866081,1.5478903,3.58559881,0.682328075
sample_00417,0.985866,0.00024,1.85631E+03,9.40771E+01,2.57957e+19,2.59105e+19,2.47834e+19,2.47782e+19,8.47594e+16,8.48805e+16,8.48504e+16,8.48328e+16,2747050.0,2750980.0,2750000.0,2749430.0,0.00134,0.00133,0.00127,0.00131,0.00081,0.00078,0.0008,0.00078,0.00081,0.00078,0.0008,0.00078,1.74482412,1.95297587,2.89006523,1.37270544,0.0825001472,6.14848287,3.32996737,2.73060447
sample_00418,0.987123,0.00022,1.87002E+03,9.47036E+01,2.53482e+19,2.54375e+19,2.52806e+19,2.55283e+19,8.47843e+16,8.4889e+16,8.48981e+16,8.47942e+16,2747860.0,2751250.0,2751550.0,2748180.0,0.00138,0.00137,0.00139,0.00139,0.00081,0.00076,0.00079,0.00075,0.00081,0.00076,0.00079,0.00075,1.09633141,3.97673854,0.708942795,4.45081202,4.52108623,0.665761547,5.36768372,3.58650568
sample_00419,0.984015,0.00024,1.84963E+03,9.35935E+01,2.58699e+19,2.59367e+19,2.56572e+19,2.52258e+19,8.49688e+16,8.49001e+16,8.48107e+16,8.4806e+16,2753840.0,2751610.0,2748710.0,2748560.0,0.00148,0.0015,0.00145,0.00141,0.00076,0.00076,0.00075,0.0008,0.00076,0.00076,0.00075,0.0008,0.532174109,4.79221278,4.93547605,3.05081606,5.60845781,5.38553046,2.96883297,2.72511976
sample_00420,0.98257,0.00025,1.85021E+03,9.33989E+01,2.63268e+19,2.5762e+19,2.57197e+19,2.61421e+19,8.4937e+16,8.48204e+16,8.48964e+16,8.4923e+16,2752810.0,2749030.0,2751490.0,2752350.0,0.00136,0.0013,0.00132,0.00134,0.00083,0.00085,0.0008,0.00083,0.00083,0.00085,0.0008,0.00083,2.15323037,6.02047599,4.2578104,0.397581538,5.80876227,2.0534774,1.27726124,4.60164269
sample_00421,0.997539,0.00024,1.87361E+03,9.47469E+01,2.60833e+19,2.52157e+19,2.5024e+19,2.551e+19,8.4864e+16,8.4782e+16,8.48087e+16,8.49158e+16,2750440.0,2747780.0,2748640.0,2752120.0,0.0013,0.00135,0.00138,0.00132,0.00079,0.0008,0.00077,0.00079,0.00079,0.0008,0.00077,0.00079,0.919271695,1.57363137,2.48115395,5.35929862,3.20605938,0.0864080292,0.588874354,6.24630756
sample_00422,0.981952,0.00024,1.84711E+03,9.35860E+01,2.5489e+19,2.55189e+19,2.48366e+19,2.51408e+19,8.48666e+16,8.48317e+16,8.48504e+16,8.48522e+16,2750530.0,2749390.0,2750000.0,2750060.0,0.0015,0.00155,0.00152,0.00155,0.00081,0.00079,0.00077,0.00082,0.00081,0.00079,0.00077,0.00082,5.51834084,5.25629575,1.87279782,0.350802157,1.31210613,1.39255022,0.397375583,3.42126634
sample_00423,0.995748,0.00024,1.86437E+03,9.47317E+01,2.54129e+19,2.57049e+19,2.63748e+19,2.53192e+19,8.50402e+16,8.48633e+16,8.49478e+16,8.47461e+16,2756150.0,2750420.0,2753150.0,2746620.0,0.00137,0.00131,0.00132,0.00136,0.00075,0.0008,0.00077,0.0008,0.00075,0.0008,0.00077,0.0008,4.79043855,0.00725141713,4.15263579,2.00307722,4.04533052,4.71281189,2.54341722,0.261832966
sample_00424,0.993838,0.00024,1.86184E+03,9.44069E+01,2.51274e+19,2.59431e+19,2.57738e+19,2.46881e+19,8.4893e+16,8.47705e+16,8.49038e+16,8.47915e+16,2751380.0,2747410.0,2751730.0,2748090.0,0.00133,0.00136,0.00129,0.00129,0.00077,0.00083,0.0008,0.00078,0.00077,0.00083,0.0008,0.00078,4.91300305,6.06628387,1.95853858,1.58439603,2.95634981,5.36205412,3.88897086,2.40777472
sample_00425,0.996516,0.00023,1.85944E+03,9.41022E+01,2.64883e+19,2.62278e+19,2.58079e+19,2.59574e+19,8.4754e+16,8.48065e+16,8.48011e+16,8.48974e+16,2746880.0,2748580.0,2748400.0,2751520.0,0.00143,0.00139,0.00136,0.00145,0.00078,0.00081,0.00084,0.0008,0.00078,0.00081,0.00084,0.0008,1.63884653,0.927320893,2.22523459,1.09165951,3.4337662,0.443112419,0.408551192,4.69317978
sample_00426,0.984888,0.00025,1.86492E+03,9.46009E+01,2.51561e+19,2.47616e+19,2.54251e+19,2.60613e+19,8.49394e+16,8.48503e+16,8.48751e+16,8.48578e+16,2752880.0,2750000.0,2750800.0,2750240.0,0.00144,0.0014,0.00138,0.00142,0.00082,0.00083,0.00078,0.00081,0.00082,0.00083,0.00078,0.00081,4.76415856,2.51027471,0.191684669,5.24799266,6.19676596,4.43391733,5.34668055,1.36558303
sample_00427,0.990102,0.00024,1.87539E+03,9.46380E+01,2.5036e+19,2.51527e+19,2.55048e+19,2.62352e+19,8.48098e+16,8.47782e+16,8.4955e+16,8.49473e+16,2748680.0,2747660.0,2753390.0,2753140.0,0.00141,0.00142,0.00139,0.00139,0.0008,0.00082,0.00082,0.00079,0.0008,0.00082,0.00082,0.00079,4.11639781,5.68141269,5.06223123,3.79275626,4.17744101,0.55125104,4.91426883,0.641364555
sample_00428,0.990589,0.00024,1.87612E+03,9.48995E+01,2.51495e+19,2.49677e+19,2.52008e+19,2.52029e+19,8.48824e+16,8.48559e+16,8.48985e+16,8.48851e+16,2751030.0,2750180.0,2751560.0,2751120.0,0.00159,0.00149,0.00154,0.00164,0.00081,0.00081,0.00079,0.00078,0.00081,0.00081,0.00079,0.00078,6.1284738,2.95310444,0.0715501629,3.79211286,5.51841281,3.70229137,4.94276166,3.76399881
sample_00429,0.998129,0.00023,1.88191E+03,9.51608E+01,2.51751e+19,2.59711e+19,2.60854e+19,2.49432e+19,8.48033e+16,8.48405e+16,8.49017e+16,8.47728e+16,2748470.0,2749680.0,2751660.0,2747480.0,0.00156,0.00158,0.0016,0.00155,0.00077,0.00077,0.0008,0.00081,0.00077,0.00077,0.0008,0.00081,4.3507678,0.573444127,3.36105762,2.5737121,3.50097954,5.1847046,0.155497731,1.89477336
sample_00430,0.991995,0.00024,1.87911E+03,9.53708E+01,2.67213e+19,2.55765e+19,2.52528e+19,2.53007e+19,8.4789e+16,8.48036e+16,8.49282e+16,8.4809e+16,2748010.0,2748480.0,2752520.0,2748660.0,0.00149,0.0014,0.0014,0.00146,0.00078,0.00076,0.00078,0.00083,0.00078,0.00076,0.00078,0.00083,0.0363979271,1.63387623,1.07952777,5.05365765,4.13989971,0.966683156,2.01262303,4.31555279
sample_00431,0.993105,0.00025,2.32595E+03,1.14096E+02,2.54684e+19,2.48473e+19,2.57688e+19,2.56418e+19,8.4795e+16,8.48504e+16,8.48959e+16,8.4757e+16,2748200.0,2750000.0,2751470.0,2746970.0,0.00165,0.0016,0.0016,0.00161,0.00081,0.00083,0.00081,0.0008,0.00081,0.00083,0.00081,0.0008,1.88517798,0.218882642,4.98491116,0.701403125,2.77310244,3.0004241,0.566652686,0.502388505
sample_00432,0.985366,0.00025,1.86861E+03,9.47144E+01,2.53066e+19,2.61892e+19,2.51056e+19,2.54424e+19,8.48024e+16,8.49686e+16,8.47997e+16,8.48475e+16,2748440.0,2753830.0,2748360.0,2749910.0,0.00149,0.00158,0.00151,0.00146,0.0008,0.00081,0.00081,0.00081,0.0008,0.00081,0.00081,0.00081,3.26202471,5.2540129,3.42733094,3.1711173,1.06299593,0.238321181,1.16872266,4.99409592
sample_00433,0.986979,0.00025,1.86935E+03,9.50391E+01,2.59745e+19,2.52294e+19,2.51916e+19,2.60152e+19,8.48606e+16,8.47608e+16,8.47579e+16,8.48345e+16,2750330.0,2747100.0,2747000.0,2749480.0,0.00137,0.00144,0.00145,0.00146,0.00086,0.00075,0.00077,0.00078,0.00086,0.00075,0.00077,0.00078,0.923662341,5.43766687,4.74979943,0.888673467,5.75696297,1.7489106,5.3823156,4.07872073
sample_00434,0.985625,0.00025,1.86755E+03,9.48698E+01,2.62573e+19,2.58542e+19,2.6145e+19,2.61265e+19,8.4958e+16,8.47583e+16,8.48511e+16,8.48625e+16,2753490.0,2747020.0,2750020.0,2750390.0,0.00141,0.00143,0.00143,0.00137,0.0008,0.0008,0.00075,0.00078,0.0008,0.0008,0.00075,0.00078,0.343994886,3.56994607,5.09900378,1.28613287,6.02549828,3.37506293,2.08134702,0.552902552
sample_00435,0.97983,0.00026,1.85710E+03,9.41657E+01,2.55875e+19,2.52965e+19,2.59151e+19,2.65424e+19,8.48819e+16,8.48962e+16,8.48393e+16,8.48738e+16,2751020.0,2751480.0,2749640.0,2750760.0,0.00158,0.00158,0.0016,0.0016,0.00085,0.00075,0.00078,0.00079,0.00085,0.00075,0.00078,0.00079,4.10823083,3.39687697,5.71638579,5.80716993,1.70440988,6.03321165,0.682860168,5.22247717
sample_00436,0.997143,0.00025,1.87805E+03,9.58086E+01,2.54153e+19,2.55025e+19,2.6569e+19,2.55102e+19,8.48314e+16,8.47606e+16,8.48758e+16,8.49172e+16,2749380.0,2747090.0,2750820.0,2752160.0,0.00142,0.00146,0.00149,0.00143,0.00079,0.00077,0.0008,0.00081,0.00079,0.00077,0.0008,0.00081,1.5944416,5.92255897,3.04580067,4.85142383,3.58592756,4.28049149,4.56022507,1.93609963
sample_00437,0.994091,0.00025,1.87766E+03,9.51485E+01,2.57887e+19,2.54451e+19,2.52404e+19,2.5724e+19,8.48811e+16,8.48161e+16,8.49017e+16,8.48094e+16,2750990.0,2748890.0,2751660.0,2748670.0,0.0013,0.00134,0.0014,0.00139,0.00078,0.00078,0.00078,0.00079,0.00078,0.00078,0.00078,0.00079,5.82216309,2.53972074,2.07344775,0.677594712,4.03191408,0.519030576,3.85181708,5.22911442
sample_00438,0.987282,0.00025,1.87166E+03,9.52401E+01,2.55201e+19,2.54285e+19,2.5365e+19,2.56239e+19,8.50161e+16,8.48905e+16,8.48154e+16,8.48129e+16,2755370.0,2751300.0,2748860.0,2748780.0,0.00148,0.00145,0.00145,0.00148,0.0008,0.00079,0.00081,0.00077,0.0008,0.00079,0.00081,0.00077,4.17751449,1.56697191,1.05990795,4.75186809,0.962609275,3.30485149,5.34488075,3.85444028
sample_00439,0.992064,0.00024,1.87471E+03,9.47817E+01,2.54627e+19,2.54572e+19,2.58957e+19,2.50689e+19,8.48303e+16,8.48228e+16,8.49209e+16,8.48589e+16,2749350.0,2749100.0,2752280.0,2750280.0,0.00134,0.00133,0.00143,0.00139,0.0008,0.00078,0.00078,0.00078,0.0008,0.00078,0.00078,0.00078,1.89974842,1.73978691,2.95010588,0.536666277,4.0658563,2.95656443,3.8934145,3.32375067
sample_00440,0.983275,0.00023,1.83974E+03,9.33954E+01,2.62231e+19,2.5979e+19,2.5974e+19,2.6447e+19,8.48277e+16,8.4839e+16,8.49025e+16,8.48064e+16,2749260.0,2749630.0,2751690.0,2748570.0,0.00149,0.00151,0.00154,0.00153,0.0008,0.00079,0.00085,0.00081,0.0008,0.00079,0.00085,0.00081,2.92480898,1.95815483,4.5938195,1.05845124,2.09051306,1.11590642,0.928802018,4.95601582
sample_00441,0.988175,0.00025,1.84624E+03,9.30226E+01,2.58548e+19,2.52961e+19,2.60054e+19,2.60998e+19,8.47158e+16,8.48001e+16,8.49192e+16,8.48952e+16,2745640.0,2748370.0,2752230.0,2751450.0,0.00141,0.00134,0.00134,0.00141,0.00078,0.00077,0.00083,0.00079,0.00078,0.00077,0.00083,0.00079,1.74679012,5.68070598,4.55717757,6.20227408,4.29932797,5.87818999,4.53533914,4.16151959
sample_00442,0.986165,0.00024,1.84319E+03,9.29699E+01,2.58531e+19,2.55125e+19,2.57367e+19,2.56978e+19,8.47937e+16,8.47107e+16,8.49541e+16,8.48664e+16,2748160.0,2745470.0,2753360.0,2750520.0,0.00141,0.00141,0.00138,0.00139,0.00076,0.00083,0.00078,0.0008,0.00076,0.00083,0.00078,0.0008,2.37348871,1.69689727,4.11844229,0.487413856,3.93767362,0.701400587,3.27520144,4.65889799
sample_00443,0.990663,0.00025,1.86533E+03,9.43339E+01,2.60444e+19,2.49837e+19,2.55574e+19,2.56264e+19,8.48231e+16,8.48554e+16,8.48805e+16,8.49313e+16,2749110.0,2750160.0,2750970.0,2752620.0,0.00128,0.00125,0.00131,0.00129,0.00079,0.00076,0.00079,0.00078,0.00079,0.00076,0.00079,0.00078,1.44013185,0.27819473,0.302537085,5.76020717,5.17353271,3.65454966,2.94372067,0.385693141
sample_00444,0.98409,0.00023,1.85229E+03,9.35585E+01,2.47878e+19,2.47282e+19,2.55904e+19,2.58898e+19,8.47564e+16,8.47926e+16,8.49519e+16,8.48963e+16,2746950.0,2748130.0,2753290.0,2751490.0,0.00176,0.00176,0.00179,0.00181,0.00077,0.00077,0.00079,0.00079,0.00077,0.00077,0.00079,0.00079,3.23892633,3.19956415,4.41549301,5.68757385,3.75523503,1.99536964,3.6230223,0.0263225553
sample_00445,0.98838,0.00023,2.30070E+03,1.12966E+02,2.51955e+19,2.65675e+19,2.49305e+19,2.51421e+19,8.49636e+16,8.47374e+16,8.48629e+16,8.49532e+16,2753670.0,2746340.0,2750400.0,2753330.0,0.00151,0.00156,0.00147,0.0015,0.00082,0.0008,0.00078,0.00077,0.00082,0.0008,0.00078,0.00077,2.13365803,3.14838883,1.47250085,2.82966393,6.14799184,0.818211069,4.53774674,2.19991609
sample_00446,0.981483,0.00024,1.84575E+03,9.37890E+01,2.63351e+19,2.59944e+19,2.57715e+19,2.59499e+19,8.48621e+16,8.47722e+16,8.47713e+16,8.47827e+16,2750380.0,2747470.0,2747440.0,2747810.0,0.00137,0.00137,0.00133,0.00135,0.00082,0.00081,0.0008,0.00083,0.00082,0.00081,0.0008,0.00083,5.37306889,2.55847407,4.73971318,4.10683389,5.38883129,0.950374093,4.31162607,2.90669791
sample_00447,0.990795,0.00024,1.85860E+03,9.42156E+01,2.59514e+19,2.61808e+19,2.57306e+19,2.59462e+19,8.48893e+16,8.46957e+16,8.48669e+16,8.48385e+16,2751260.0,2744990.0,2750530.0,2749620.0,0.00141,0.00143,0.00142,0.0014,0.00078,0.0008,0.0008,0.00077,0.00078,0.0008,0.0008,0.00077,3.61107328,1.07142869,3.32199979,1.49171789,2.86404876,1.14439212,3.23058986,5.99284285
sample_00448,0.986926,0.00025,1.84835E+03,9.40779E+01,2.55272e+19,2.61609e+19,2.50379e+19,2.54015e+19,8.49404e+16,8.48857e+16,8.4766e+16,8.47879e+16,2752910.0,2751150.0,2747260.0,2747980.0,0.00127,0.00127,0.00127,0.00126,0.00082,0.00079,0.00081,0.00079,0.00082,0.00079,0.00081,0.00079,2.40345144,5.44347636,1.78810884,4.19723235,0.66147249,2.30429483,2.4265106,5.22859216
sample_00449,0.996659,0.00023,1.85673E+03,9.39383E+01,2.60907e+19,2.55886e+19,2.49463e+19,2.4405e+19,8.47608e+16,8.49552e+16,8.4801e+16,8.48456e+16,2747100.0,2753390.0,2748400.0,2749840.0,0.00149,0.00153,0.00152,0.00151,0.00077,0.00081,0.00084,0.00076,0.00077,0.00081,0.00084,0.00076,0.648426201,1.10407739,2.47215258,4.39419562,4.72501897,2.95261338,1.76588457,2.07071487
sample_00450,0.98989,0.00024,1.85485E+03,9.40103E+01,2.59088e+19,2.5951e+19,2.49197e+19,2.55478e+19,8.48031e+16,8.4904e+16,8.48079e+16,8.48415e+16,2748470.0,2751740.0,2748620.0,2749710.0,0.00152,0.00154,0.00155,0.00154,0.00077,0.00083,0.00082,0.00082,0.00077,0.00083,0.00082,0.00082,2.10346522,1.73602264,3.05796059,4.03670932,0.8204768,1.72068397,0.845203038,4.83584498
sample_00451,0.990282,0.00023,1.84880E+03,9.38183E+01,2.58503e+19,2.56701e+19,2.51013e+19,2.56673e+19,8.48411e+16,8.48823e+16,8.48042e+16,8.47254e+16,2749700.0,2751030.0,2748500.0,2745950.0,0.00152,0.00151,0.00152,0.00154,0.00079,0.00081,0.00083,0.00081,0.00079,0.00081,0.00083,0.00081,0.233916222,3.1855408,4.08650812,3.19163668,5.22493987,0.652960301,2.99602005,5.56178448
